InvoiceLineID,country,cancelled,name,orgID,currency,salesman,validInvoice,InvoiceID,LineNum,Edition,ValidFrom,ValidTo,Amount,Tax,IsTransferrable,Renewed,Computers,numberTransferable,numberStandard,ComputersToRenew
129,Australia,0,OmnicomMediaGroup,b8f57a47-cd48-4212-a72c-7a114535b4a6,AUD,,1,4b5cf6b2-8015-427a-9e62-80c994c3d580,0,P,1255305600000,1287273600000,1499,136.27000000000001,0,1,1,0,1,
130,Australia,0,OmnicomMediaGroup,b8f57a47-cd48-4212-a72c-7a114535b4a6,AUD,,1,d56a91c2-a81a-4c9e-9104-5592f9742a54,0,P,1255737600000,1287273600000,1499,136.27000000000001,0,1,1,0,1,
131,Australia,0,OmnicomMediaGroup,b8f57a47-cd48-4212-a72c-7a114535b4a6,AUD,,1,d56a91c2-a81a-4c9e-9104-5592f9742a54,1,P,1255737600000,1287273600000,1499,136.27000000000001,0,1,1,0,1,
132,Australia,0,OmnicomMediaGroup,b8f57a47-cd48-4212-a72c-7a114535b4a6,AUD,,1,d56a91c2-a81a-4c9e-9104-5592f9742a54,2,P,1255737600000,1287273600000,1499,136.27000000000001,0,1,1,0,1,
133,Australia,0,Ruby Cha Cha,c880038b-dcc4-4113-83bb-c9eafada3173,AUD,,1,ce0f3142-3ea1-4cd7-acbd-ed75475eb3e7,0,P,1256083200000,1287619200000,5848.1499999999996,531.64999999999998,0,1,6,0,6,
134,Australia,1,GE Capital Australia and New Zealand,e511b74d-419f-43a6-b12b-262755ffb491,AUD,,0,9151f4a1-b994-4f09-b218-73aac72a9206,0,P,1256256000000,1287792000000,7495,681.36000000000001,0,0,5,0,0,
138,Australia,1,Direction First,6649ca4c-e8b2-4b4e-b0ca-c8087123cb95,AUD,,0,3c8cc33c-f090-4f78-a9c4-da4f8ca02b66,0,P,1257292800000,1288828800000,1499,136.27000000000001,0,0,1,0,0,
139,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,594d95bd-0574-4f8a-97ea-c0e2bcaf4552,0,P,1257292800000,1288828800000,1499,136.27000000000001,0,0,1,0,1,0
140,Australia,0,Direction First,6649ca4c-e8b2-4b4e-b0ca-c8087123cb95,AUD,,1,859e99c0-caad-4159-8d34-8050371af214,0,P,1257379200000,1288915200000,1499,136.27000000000001,0,1,1,0,1,
141,Australia,0,Derham Marketing Research Pty Ltd,b75bf572-26a8-40cf-9eee-5e41afbf79b9,AUD,,1,9ea9cd75-577b-4f02-8e42-85bee67f6044,0,P,1257897600000,1289433600000,1499,136.27000000000001,0,1,1,0,1,
142,Australia,0,Ergo Strategy Pty Ltd,535ff13b-cfbf-4556-afc4-2090902a1b06,AUD,4,1,fe36089b-563e-4026-b52d-5bc76307f7ca,0,P,1258070400000,1289606400000,1499,136.27000000000001,0,0,1,0,1,0
146,Australia,1,Numbers International,736830bb-533e-419d-a6ae-764a0c09b3ef,AUD,4,0,dd618bee-d5df-4a95-bbc5-125bd6bc3c3a,0,P,1283299200000,1314835200000,0,0,0,0,1,0,0,
147,Australia,0,Bannertyne House,2a6986a5-1d80-41d0-ba4c-01ff38e6b2b9,AUD,4,1,e27f7b51-0de5-4713-ad74-21f4003eda78,0,P,1258329600000,1289865600000,1499,136.27000000000001,0,1,1,0,1,
152,Australia,1,Nexus Planning & Research Ltd,b290b68b-01d7-4037-b639-da194591c920,NZD,,0,cedb8e56-80e0-485c-8d87-54973076ad91,0,P,1258502400000,1290038400000,2050,0,0,1,1,0,0,
153,Australia,0,Pacific Brands,3794bc4e-fd30-4e00-a3d1-d739c8b04440,AUD,,1,9b700e3d-b560-41ce-afcf-883d0f4aced1,0,P,1258588800000,1290556800000,1499,136.27000000000001,0,1,1,0,1,
156,Australia,1,V/Line Passenger,95ebb180-bdb6-4897-8195-5716a22e0da7,AUD,4,0,c12b4789-52a8-47a0-871b-f7df3d1b6357,0,P,1258934400000,1290470400000,1499,136.27000000000001,0,0,1,0,0,
157,Australia,0,Stollznow Research,aa48a418-a9bd-4f03-980a-15a16fb59d25,AUD,,1,11ae7a0b-25c3-4f94-b623-02a3297b8d77,0,P,1259107200000,1284940800000,1027.9100000000001,93.450000000000003,0,0,1,0,1,0
162,Australia,0,Add+Impact International,22811a75-a45c-4ec9-8cf4-80d542f68baf,AUD,,1,0c19a54e-3468-4954-b8e9-2bd2c74dd3d7,0,P,1259193600000,1292025600000,1499,136.27000000000001,0,1,1,0,1,
163,Australia,0,oOh! Media,17008080-9e7c-410e-a727-eebb4c8f261a,AUD,,1,99ce85f5-da9d-4d3c-81c1-86eace3c6ef9,0,B,1259193600000,1283299200000,849,77.180000000000007,0,1,1,0,1,
167,Australia,0,Woolworths Limited,f9c8f5bb-1ad6-4ece-bc02-17c57dd42ce4,AUD,,1,43330ee3-5ca4-4560-b993-d2b8f81bd8c7,0,P,1259625600000,1296086400000,1499,136.27000000000001,0,1,1,0,1,
168,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,223d5f48-a0af-465c-b669-021b434886e6,0,P,1259712000000,1291248000000,1499,136.27000000000001,0,0,1,0,1,0
169,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,f01a3205-6241-4921-a965-923a4e56b92c,0,P,1259712000000,1291248000000,1499,136.27000000000001,0,0,1,0,1,0
170,Australia,0,Pollinate,c55db45d-669f-465a-a0d1-fc4d9ff4a144,AUD,4,1,239c23dc-aca1-4d82-b53a-496344cf5b4d,0,P,1259884800000,1291420800000,7495,681.36000000000001,0,1,7,0,7,
171,Australia,0,BDRC Australia,98aef60e-be3e-4b56-a638-b5b0f28db7c2,AUD,4,1,4556c96c-1d39-4afb-995d-820284f27a2d,0,P,1263427200000,1294963200000,7495,681.36000000000001,0,0,5,0,5,0
172,Australia,0,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,1,34dd397e-0892-4f14-80ef-8b4300638673,0,P,1265241600000,1297036800000,1499,136.27000000000001,0,1,1,0,1,
173,Australia,0,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,1,efbc09e8-52e9-47fe-81db-7741547482c5,0,P,1265500800000,1297036800000,1499,136.27000000000001,0,1,1,0,1,
174,Australia,1,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,0,c6d70071-e906-4584-87e0-df0bae9cf52a,0,B,1266537600000,1298073600000,849,77.180000000000007,0,0,1,0,0,
175,Australia,1,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,0,c6d70071-e906-4584-87e0-df0bae9cf52a,1,B,1266537600000,1298073600000,849,77.180000000000007,0,0,1,0,0,
176,Australia,1,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,0,ee22cdd5-d0a4-4f4d-ab30-ef4886dda21f,0,B,1266451200000,1297987200000,849,77.180000000000007,0,0,1,0,0,
177,Australia,1,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,0,ee22cdd5-d0a4-4f4d-ab30-ef4886dda21f,1,B,1266451200000,1297987200000,849,77.180000000000007,0,0,1,0,0,
178,Australia,0,Jigsaw Strategic Research (Australia),7f5db4b9-dea6-442f-b876-781305ab9030,AUD,4,1,7245caff-b45d-45ff-867e-0b1e36c2ee04,0,P,1266796800000,1298332800000,7495,681.36000000000001,0,1,5,0,5,
179,Australia,0,GE Capital Australia and New Zealand,e511b74d-419f-43a6-b12b-262755ffb491,AUD,,1,6b126822-e8ad-4f67-bb63-fe24349b80f2,0,P,1259798400000,1291334400000,7495,681.36000000000001,0,1,5,0,5,
180,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,e14a2626-9fba-40df-96ab-1f8b62f92b9c,0,P,1260316800000,1291852800000,1499,136.27000000000001,0,0,1,0,1,0
181,Australia,1,Nexus Planning & Research Ltd,b290b68b-01d7-4037-b639-da194591c920,NZD,,0,e9d0e733-a41a-4241-8d25-d7aa1d8e6b89,0,P,1260316800000,1291852800000,2050,0,0,0,1,0,0,
182,Australia,1,Nexus Planning & Research Ltd,b290b68b-01d7-4037-b639-da194591c920,NZD,,0,80f550ef-0b5d-4b9e-8d9b-38baad3741f5,0,P,1260316800000,1291852800000,2050,0,0,0,1,0,0,
183,Australia,0,Nexus Planning & Research Ltd,b290b68b-01d7-4037-b639-da194591c920,NZD,,1,b5ee609f-351d-4317-b8bd-2ecbcf70b7af,0,P,1260316800000,1291852800000,2050,0,0,1,1,0,1,
184,Australia,0,V/Line Passenger,95ebb180-bdb6-4897-8195-5716a22e0da7,AUD,4,1,a1ad4782-f559-409d-8c80-20203f5c4b4d,0,P,1260921600000,1292457600000,1499,136.27000000000001,0,1,1,0,1,
185,Australia,0,DeBoos Associates,f6ac75a3-5c14-42d3-a9ca-0ba5e8d4bd65,AUD,,1,7d89d2df-7568-4c1a-87be-9ac4f0a7812c,0,P,1261094400000,1292630400000,1499,136.27000000000001,0,1,1,0,1,
186,Australia,0,Pernod Ricard Australia (Pernod Ricard Winemakers Pty Ltd),c5564d1b-1c4b-4738-93fb-29841381750d,AUD,,1,8c0c474e-455e-4b1a-8f6b-d52ffebe291c,0,B,1267056000000,1298592000000,4245,385.91000000000002,0,1,5,0,5,
187,Australia,0,Rural Press,f66082db-e456-480f-8866-d2f3f98ff6d3,AUD,4,1,bdb9364b-11f2-4c88-8e29-e7c594f530b8,0,P,1262736000000,1294963200000,1499,136.27000000000001,0,1,1,0,1,
188,Australia,0,Andrew Kelly Strategic Planning and Research (AKSPAR),1bfbe724-8e6a-4808-8b49-26f8bdb4ced2,AUD,,1,4d75a4b7-feec-4bd2-a383-dcbce0747a44,0,P,1267833600000,1299369600000,1499,136.27000000000001,0,1,1,0,1,
189,Australia,0,Weight Watchers Australasia,b4b12476-2512-495f-8b5c-42658877ef46,AUD,,1,d8b422ed-2083-4263-bd83-c93db360ec11,0,P,1263168000000,1294704000000,1499,136.27000000000001,0,1,1,0,1,
190,Australia,1,Catalyst Research,2cbf9877-21de-4cbf-86d4-009569367476,AUD,4,0,a01ad3a8-bc99-4651-890b-fd3cb6154ee2,0,P,1268352000000,1299888000000,1499,136.27000000000001,0,0,1,0,0,
191,Australia,1,Catalyst Research,2cbf9877-21de-4cbf-86d4-009569367476,AUD,4,0,a01ad3a8-bc99-4651-890b-fd3cb6154ee2,1,P,1268352000000,1299888000000,1499,136.27000000000001,0,0,1,0,0,
192,Australia,0,Gandar Associates Pty Ltd,59d98312-847d-4080-9974-9275a2f83d36,AUD,,1,c9040a0f-98c2-43c4-97eb-aa16044f0a56,0,P,1263772800000,1295308800000,1499,136.27000000000001,0,0,1,0,1,0
193,Australia,1,Telstra,571d4c15-74a3-4ae2-a8f4-ab496d275846,AUD,4,0,744b3c3c-f4e6-4596-ae70-651c369d15ac,0,P,1263945600000,1300233600000,1499,136.27000000000001,0,0,1,0,0,
194,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,da50d479-a87f-4b4d-82a3-268137ea0794,0,P,1268697600000,1300233600000,1499,136.27000000000001,0,1,1,0,1,
195,Australia,0,Nature Pty Ltd,32fd5994-b46f-4851-9c1d-256b673818f6,AUD,4,1,735f1fa4-2641-4ade-b82f-863cd3231fca,0,P,1269216000000,1300752000000,1499,136.27000000000001,0,1,1,0,1,
196,Australia,0,Nature Pty Ltd,32fd5994-b46f-4851-9c1d-256b673818f6,AUD,4,1,735f1fa4-2641-4ade-b82f-863cd3231fca,1,P,1269216000000,1300752000000,1499,136.27000000000001,0,1,1,0,1,
197,Australia,0,Woolworths Limited,f9c8f5bb-1ad6-4ece-bc02-17c57dd42ce4,AUD,,1,ddb635ab-c344-4793-aa85-53077c6163ec,0,P,1264550400000,1296086400000,1499,136.27000000000001,0,1,1,0,1,
198,Australia,0,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,1,da57f625-e02b-4c10-a39d-65adc83960a4,0,P,1264636800000,1301443200000,1499,136.27000000000001,0,0,1,0,1,0
199,Australia,0,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,1,d3f730db-59d7-4a5f-adc7-253e06928989,0,P,1264982400000,1297036800000,1499,136.27000000000001,0,1,1,0,1,
200,Australia,0,Ernst and Young Services Pty Ltd,edb6a616-4948-4ea9-8fe2-64ee125f9cd1,AUD,4,1,675e42b7-f17c-4047-9934-d799a6de60cc,0,P,1269475200000,1301011200000,7495,681.36000000000001,0,1,5,0,5,
201,Australia,0,Lewers Research,d61f988b-4785-4bd2-9731-e92a50d96257,AUD,4,1,78af8b6a-109f-426b-8fdb-97dff5397580,0,P,1269475200000,1301011200000,10493,953.89999999999998,0,1,7,0,7,0
202,Australia,0,News Limited,db3ab02f-5d3b-4b4d-8408-62cb50b81aa4,AUD,,1,6f883e27-d542-4809-932e-109b582b2900,0,P,1265068800000,1296604800000,1499,136.27000000000001,0,0,1,0,1,0
203,Australia,1,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,0,7fac8c08-b8a7-4f1b-85c6-1ad42cf6f498,0,B,1266451200000,1297987200000,849,77.180000000000007,0,0,1,0,0,
204,Australia,1,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,0,7fac8c08-b8a7-4f1b-85c6-1ad42cf6f498,1,B,1266451200000,1297987200000,849,77.180000000000007,0,0,1,0,0,
205,Australia,1,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,0,843b190c-3b74-4f9f-955c-1b902e501661,0,B,1266537600000,1298073600000,849,77.180000000000007,0,0,1,0,0,
206,Australia,1,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,0,843b190c-3b74-4f9f-955c-1b902e501661,1,B,1266537600000,1298073600000,849,77.180000000000007,0,0,1,0,0,
207,Australia,1,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,0,a169771f-adf1-423d-becb-34c890a5e1f4,0,P,1270684800000,1302220800000,1499,136.27000000000001,0,0,1,0,0,
208,United Kingdom,1,Rainbow,24a13ecd-6283-415f-9d14-0ce3a6ab2963,GBP,627,0,a9a06150-d4cd-4288-8a6c-4897246b5d5b,0,P,1265587200000,1297123200000,4375,0,0,0,5,0,0,
209,Australia,0,The Leading Edge,4b68678a-94ae-4141-88aa-84bc37c2190d,AUD,704,1,fff7e6d0-fa55-4b5b-ba08-3ca1da528e3d,0,P,1271030400000,1302566400000,23984,2180.3600000000001,0,1,16,0,16,0
210,Australia,0,Catalyst Research,2cbf9877-21de-4cbf-86d4-009569367476,AUD,4,1,a0aa38c2-a0cf-4500-bf68-937d3eb69cb6,0,P,1268352000000,1299888000000,1354,123.09,0,1,1,0,1,
211,Australia,0,Catalyst Research,2cbf9877-21de-4cbf-86d4-009569367476,AUD,4,1,a0aa38c2-a0cf-4500-bf68-937d3eb69cb6,1,P,1268352000000,1299888000000,1499,136.27000000000001,0,1,1,0,1,
212,Australia,0,Sensory Solutions,04a3ea70-c28a-41d6-8326-10c8babde525,AUD,4,1,5688a7e3-2572-4894-b8bf-0ee9e6de06dd,0,P,1271462400000,1302998400000,1499,136.27000000000001,0,1,1,0,1,
213,Australia,0,Crosby|Textor,f9925f1f-5f55-4d9a-a5bf-df1f79789bf3,AUD,,1,d60335d2-18f1-4fec-aee9-bb383923f231,0,P,1271635200000,1303171200000,1499,136.27000000000001,0,1,1,0,1,
214,Australia,0,Chant Link & Associates,1be9c743-b0fb-4c73-bf68-059c794516e6,AUD,4,1,87991df1-3743-41ae-b524-97dce15b252d,0,P,1273276800000,1304812800000,8994,817.63,0,1,6,0,6,
215,Australia,0,Vivid,2a13ce6f-16cc-4ffb-b553-fcf9e1886047,AUD,4,1,12d0471d-d15c-4221-abe7-3a1ee4c3d360,0,P,1268006400000,1300320000000,1499,136.27000000000001,0,1,1,0,1,
216,Mexico,0,ACIMSA,1f43ee88-acd3-4ecd-9b3f-2941280a2f7d,USD,,1,73b4cbf9-2c46-4c82-88d8-3662f2841edf,0,P,1268006400000,1300838400000,1250,0,0,1,1,0,1,
217,Mexico,0,ACIMSA,1f43ee88-acd3-4ecd-9b3f-2941280a2f7d,USD,,1,73b4cbf9-2c46-4c82-88d8-3662f2841edf,1,P,1268006400000,1300838400000,1250,0,0,1,1,0,1,
218,Australia,0,Taverner Research,a65b7a1d-e47d-48a1-811a-e4478bdb18dd,AUD,4,1,a010daab-b275-4c35-a8e3-4fd1bc4e0462,0,P,1273622400000,1305158400000,1499,136.27000000000001,0,1,1,0,1,
219,Mexico,1,ACIMSA,1f43ee88-acd3-4ecd-9b3f-2941280a2f7d,USD,,0,e41080a1-bef4-4a9c-b425-fb63e9878acd,0,P,1268784000000,1300838400000,1250,0,0,0,1,0,0,
220,Australia,1,Market Logic Asia Pty Ltd,3524db2f-a851-4933-aae5-40ba614275c4,AUD,4,0,37e9f96b-e899-434d-9bfb-0c6d43643c32,0,P,1270684800000,1302220800000,1499,136.27000000000001,0,0,1,0,0,
221,Australia,1,Galileo Kaleidoscope Pty Ltd,5ebe9380-e3ec-42f6-8717-605728ad7a7e,AUD,4,0,a48c361a-d942-45a0-b023-929e3c49b011,0,P,1274400000000,1305936000000,7495,681.36000000000001,0,0,5,0,0,
222,New Zealand,0,UMR Research Ltd (NZ),5fc24ed7-17fa-48e6-894b-00ab3caaff54,NZD,,1,b131b7ea-e8ca-4451-88a0-2a4b0f7c589d,0,P,1269216000000,1315699200000,2050,0,0,1,1,0,1,
223,Australia,0,Galileo Kaleidoscope Pty Ltd,5ebe9380-e3ec-42f6-8717-605728ad7a7e,AUD,4,1,e7bb829d-eac0-43a0-8374-209b86045184,0,P,1274400000000,1305936000000,8994,817.63999999999999,0,1,6,0,6,
224,New Zealand,0,ForwardHQ,67d5602a-8a4f-40a2-a96c-c658e08e9bf4,NZD,,1,b50e11e8-2669-403d-989a-60a2657b1ee2,0,P,1269388800000,1301961600000,2050,0,0,1,1,0,1,
225,New Zealand,0,Gravitas Research & Strategy Limited,b0eb4ab2-c8f9-49da-9ffd-271ad086b196,NZD,,1,6feeac66-efa7-4566-a5aa-56927c1c14db,0,P,1269475200000,1301097600000,2050,0,0,1,1,0,1,
226,Australia,0,Foxtel - Research,f1d14f2e-a5f0-4eab-9859-b9fdd25435da,AUD,,1,ccb4c5c4-0b78-4400-918e-06b36b9efa0e,0,P,1269561600000,1301788800000,1499,136.27000000000001,0,1,1,0,1,
227,Australia,0,Foxtel - Research,f1d14f2e-a5f0-4eab-9859-b9fdd25435da,AUD,,1,ccb4c5c4-0b78-4400-918e-06b36b9efa0e,1,P,1269561600000,1301788800000,1499,136.27000000000001,0,1,1,0,1,
228,Australia,0,Foxtel - Research,f1d14f2e-a5f0-4eab-9859-b9fdd25435da,AUD,,1,ccb4c5c4-0b78-4400-918e-06b36b9efa0e,2,P,1269561600000,1301788800000,1499,136.27000000000001,0,1,1,0,1,
229,Australia,0,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,1,a2798a66-b72d-48ea-b42d-a767463a9f79,0,P,1269820800000,1301443200000,1499,136.27000000000001,0,0,1,0,1,0
230,Australia,0,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,1,c711516f-e2df-4d22-ad05-8d39c82f23c7,0,B,1269820800000,1301443200000,849,77.180000000000007,0,0,1,0,1,0
231,Australia,0,TKP (The Klein Partnership),c25c7958-e33d-4969-88e0-3dfb24260f1c,AUD,,1,c711516f-e2df-4d22-ad05-8d39c82f23c7,1,B,1269820800000,1301443200000,849,77.180000000000007,0,0,1,0,1,0
232,Australia,0,Greenhill Research,6d792562-a08b-45b2-9a64-6f2c7c8e5172,AUD,,1,9c268975-1d63-4dae-b943-705853eb6fa0,0,P,1275350400000,1306886400000,1499,136.27000000000001,0,1,1,0,1,
233,Australia,0,MEV Corp,0054c5d2-0b63-4200-b557-8b3ddf14a398,AUD,,1,81b50441-12b3-4329-bd75-19306ea833d2,0,P,1270512000000,1302307200000,1499,136.27000000000001,0,1,1,0,1,
234,Australia,0,Qantas Airways,0403c80b-6303-4d95-bb07-d592d111948a,AUD,627,0,abe355f5-a59d-4e5f-8b9a-83a2b5600ac8,0,P,1247011200000,1278460800000,0,0,0,1,5,0,0,
235,Australia,1,Numbers International,736830bb-533e-419d-a6ae-764a0c09b3ef,AUD,4,0,b4bce2c9-e1f7-4910-a452-aaf9bf5090fd,0,B,1270512000000,1428278400000,0,0,0,0,10,0,0,
236,Australia,1,Numbers International,736830bb-533e-419d-a6ae-764a0c09b3ef,AUD,4,0,b4bce2c9-e1f7-4910-a452-aaf9bf5090fd,1,P,1270512000000,1428278400000,0,0,0,0,20,0,0,
237,Australia,0,Stokes Mischewski Pty Ltd,d990118e-d832-44a8-a3a3-f39ef992f639,AUD,4,0,12fa3dcf-692e-4b79-8518-9ef4ca53213a,0,P,1189382400000,3816547200000,0,0,0,1,1,0,0,
238,Australia,0,Nulink Analytics Pty Ltd,63a9b31f-3a99-4385-ac3b-58455d8d81a1,AUD,,0,b09483e7-23c2-419a-a4b3-3e56420d507b,0,P,1270684800000,1302220800000,0,0,0,1,1,0,0,
239,Australia,0,IPSOS - Australia,35138c88-9363-4341-8d32-d3b738dee6ff,AUD,,1,8a1ee576-1d9f-4e6b-afcf-05ec7f5af352,1,P,1269561600000,1278460800000,2538.0300000000002,230.72999999999999,0,1,6,0,6,
240,New Zealand,0,Opinions Market Research Ltd,8d09cb78-d205-49ae-a0cd-aa951ef26c20,NZD,,0,edf7c26f-7a33-4626-a3b7-27ab69266acf,0,P,1271721600000,1303257600000,0,0,0,1,2,0,0,
241,Australia,0,Ergo Strategy Pty Ltd,535ff13b-cfbf-4556-afc4-2090902a1b06,AUD,4,1,95ae1689-cd73-4e0c-9376-ecfb1d94a509,0,P,1277942400000,1309478400000,1499,136.27000000000001,0,1,1,0,1,
242,Australia,1,Westpac,90fb4db3-73b9-48b2-be7d-1760f0ed5ef2,AUD,,0,6968fa2f-df01-4926-935c-7b2b36ebb2fc,0,P,1278028800000,1309564800000,1499,136.27000000000001,0,0,1,0,0,
243,Australia,0,Pollinate,c55db45d-669f-465a-a0d1-fc4d9ff4a144,AUD,4,1,acd5d598-d75e-443f-8f4d-a6a6e7a46b31,0,P,1274054400000,1291420800000,1650.9500000000001,150.09,0,1,2,0,2,
244,Australia,0,Ruby Cha Cha,c880038b-dcc4-4113-83bb-c9eafada3173,AUD,,1,acc3d9d8-779f-47cf-9e1a-abd91c3074ee,0,P,1272931200000,1287619200000,697.69000000000005,63.43,0,1,2,0,2,
245,Australia,0,McNair Ingenuity,59520db9-940f-409b-bed3-607a8b80c21d,AUD,,1,60d4fd7f-9cae-4718-8ca4-851fe1a54c0b,0,P,1278374400000,1309910400000,1499,136.27000000000001,0,1,1,0,1,
246,Australia,0,Qantas Airways,0403c80b-6303-4d95-bb07-d592d111948a,AUD,627,1,ef9e6eb8-78e9-4714-97d0-93e0cda7fc8f,0,P,1278460800000,1309996800000,7495,681.36000000000001,0,1,5,0,5,
247,Australia,0,IPSOS - Australia,35138c88-9363-4341-8d32-d3b738dee6ff,AUD,,1,bd220fe4-8198-42af-8410-1d6960311ef7,0,P,1278460800000,1309996800000,38974,3543.0999999999999,0,1,26,0,26,
248,Australia,0,News Magazines,5b22f3d0-98ba-4f07-8030-55e461094668,AUD,4,1,0ca4566d-57e4-417c-8c41-04e49c8630f9,0,P,1273536000000,1305676800000,1499,136.27000000000001,0,1,1,0,1,
249,Australia,0,Stethoscope,327f8a0a-26e2-4008-ba6b-80c3a8d5d006,AUD,,1,e93b40b8-4feb-4167-a452-02b9925391c9,0,P,1273708800000,1305417600000,1499,136.27000000000001,0,1,1,0,1,
250,Australia,1,Pollinate,c55db45d-669f-465a-a0d1-fc4d9ff4a144,AUD,4,0,a2bf19d5-288e-444a-8ed3-ff9014fafba8,0,P,1273708800000,1291420800000,0,0,0,0,2,0,0,
251,Australia,0,Clarity Strategic Research,20c62641-c45a-491b-b15e-5c065006ebcc,AUD,,1,6274109f-99eb-4e80-bff9-4cd975ce074b,0,P,1273795200000,1305331200000,1499,136.27000000000001,0,1,1,0,1,
252,Australia,1,News Limited,db3ab02f-5d3b-4b4d-8408-62cb50b81aa4,AUD,,0,610672a1-556e-4658-b815-88275a377544,0,P,1273795200000,1296604800000,1083.47,98.5,0,0,1,0,0,
253,Australia,0,Nature Pty Ltd,32fd5994-b46f-4851-9c1d-256b673818f6,AUD,4,1,0e2bae39-5ba4-49a5-808e-02f7f4bf1d70,0,P,1279324800000,1300752000000,2037,185.18000000000001,0,1,2,0,2,
254,Australia,0,Galileo Kaleidoscope Pty Ltd,5ebe9380-e3ec-42f6-8717-605728ad7a7e,AUD,4,1,3451dac6-bd49-4ba2-8f02-fd68f0a20e75,0,P,1274140800000,1305936000000,4533.96,412.17000000000002,0,1,3,0,3,
255,Australia,0,News Digital Media,0ea46141-f295-4ea8-9cc0-632506479913,AUD,,1,b3b24d2d-0e2d-447a-9713-950705db0b99,0,P,1274227200000,1305763200000,1499,136.27000000000001,0,1,1,0,1,
256,United Kingdom,1,The Buzzz Ltd,3d72c535-7391-4efd-ab84-3eb758abb3ab,AUD,4,0,cab9174b-dd6e-47e7-aecb-4e1e424024e2,0,P,1279584000000,1311120000000,2998,272.54000000000002,0,0,2,0,0,
257,United Kingdom,1,The Buzzz Ltd,3d72c535-7391-4efd-ab84-3eb758abb3ab,AUD,4,0,cab9174b-dd6e-47e7-aecb-4e1e424024e2,1,B,1279584000000,1311120000000,1698,154.36000000000001,0,0,2,0,0,
258,Australia,0,Evolve Research,f2e8e69a-9008-410f-9290-6278d1d8a8ef,AUD,,1,935a3fbd-1167-4c58-b848-65b276e6efae,0,P,1274745600000,1306281600000,1499,136.27000000000001,0,1,1,0,1,
259,Australia,0,Daniele Cardillo,2f67e309-737d-4df2-8b6c-f09008cc3545,AUD,,1,3009dcd1-a728-4671-afcc-df31a4883442,0,P,1274832000000,1309046400000,1499,136.27000000000001,0,1,1,0,1,
260,Australia,0,GfK Australia Pty Ltd,c5237417-33d4-4ef5-ac77-2064fb5dc6c8,AUD,,1,62db514e-ca93-492f-89bd-1a68c3c87960,0,P,1274918400000,1300233600000,1202.48,109.31999999999999,0,1,1,0,1,
261,United Kingdom,0,Jigsaw Research Ltd (UK),f49df732-9490-496f-a335-76efe05df5d3,GBP,,1,72a27158-45e5-4235-a497-1c1356c8efcd,0,P,1275350400000,1312156800000,1998,0,0,1,2,0,2,
262,Australia,1,BP Australia Pty Ltd,8c4417d3-e934-4170-a74c-19ad8e178f1c,AUD,,0,7d03fa57-827c-404d-b7e9-5215232e5508,0,P,1280793600000,1312329600000,1499,136.27000000000001,0,0,1,0,0,
263,Australia,0,EMRS,9fb04c8c-49e5-4ced-b1c5-450fe703e876,AUD,,1,2de30ec4-92d6-44f3-9576-cb9c3a1d4246,0,P,1280966400000,1312502400000,1499,136.27000000000001,0,1,1,0,1,
264,Australia,0,D&M Research Pty Limited,386e23d5-3815-442c-89d9-39df6fbe61e7,AUD,,1,77acab3f-6c6b-4ce9-95cc-321b4fc85c72,0,P,1281052800000,1312588800000,1499,136.27000000000001,0,1,1,0,1,
